code,name,current_price,last_updated
UOS,Ultra,0.29218038318671347,2023-04-27T14:37:00
DENT,Dent,0.0009812785998684172,2023-04-27T14:37:00
COTI,COTI,0.07987015760524704,2023-04-27T14:37:00
ONG,Ontology Gas,0.28222084538736697,2023-04-27T14:37:00
ERG,Ergo,1.6379549660737804,2023-04-27T14:37:00
PENDLE,Pendle,0.47393425357958385,2023-04-27T14:37:00
MBOX,MOBOX,0.49951884661677337,2023-04-27T14:37:00
REN,Ren,0.09412468704444911,2023-04-27T14:37:00
ORBS,Orbs,0.029658464364420954,2023-04-27T14:37:00
PYR,Vulcan Forged PYR,3.455152743995189,2023-04-27T14:37:00
MRS,Metars Genesis,1.4798454010548217,2023-04-27T14:37:00
REQ,Request,0.0926885023420931,2023-04-27T14:37:00
STPT,STP,0.04758893072497732,2023-04-27T14:37:00
RAD,Radicle,1.852695795211578,2023-04-27T14:37:00
HUM,Humanscape,0.10088379008372884,2023-04-27T14:37:00
CFG,Centrifuge,0.2536373086050875,2023-04-27T14:37:00
CQT,Covalent,0.16070042869929302,2023-04-27T14:37:00
XVS,Venus,6.074738628314919,2023-04-27T14:37:00
STEEM,Steem,0.20888682821408236,2023-04-27T14:37:00
PROM,Prom,4.9447678421690116,2023-04-27T14:37:00
DKA,dKargo,0.035425868875012825,2023-04-27T14:37:00
ARDR,Ardor,0.08894442539856093,2023-04-27T14:37:00
VTHO,VeThor Token,0.0013850312235775743,2023-04-27T14:37:00
WILD,Wilder World,0.33899394837977914,2023-04-27T14:37:00
POWR,Powerledger,0.17487091145310543,2023-04-27T14:37:00
TEM,TemDAO,0.003086838770695158,2023-04-27T14:37:00
TOMO,TomoChain,0.8764010049859002,2023-04-27T14:37:00
USDX,USDX [Kava],0.7466866460509941,2023-04-27T14:37:00
ALPHA,Alpha Venture DAO,0.10672456242995833,2023-04-27T14:37:00
ASD,ASD,0.1249490329043712,2023-04-27T14:37:00
NYM,NYM,0.20857431312786,2023-04-27T14:37:00
NKN,NKN,0.1087524997700051,2023-04-27T14:37:00
WIN,WINkLink,8.48183073118666e-05,2023-04-27T14:37:00
STRAX,Stratis,0.5492460421291853,2023-04-27T14:37:00
RBN,Ribbon Finance,0.15273977412504408,2023-04-27T14:37:00
REP,Augur,7.347709389948699,2023-04-27T14:37:00
POND,Marlin,0.009828090839563762,2023-04-27T14:37:00
EWT,Energy Web Token,2.6437595524227384,2023-04-27T14:37:00
EXRD,e-Radix,0.10813349760060863,2023-04-27T14:37:00
MTL,Metal DAO,1.1769836488418661,2023-04-27T14:37:00
PHA,Phala Network,0.14196411691580588,2023-04-27T14:37:00
MBX,MARBLEX,1.473736946837031,2023-04-27T14:37:00
BNT,Bancor,0.4803312234131531,2023-04-27T14:37:00
OAS,Oasys,0.09194936591210848,2023-04-27T14:37:00
OXT,Orchid,0.07889648132915654,2023-04-27T14:37:00
WNXM,Wrapped NXM,26.162408683318912,2023-04-27T14:37:00
VBG,Vibing,0.529477007927087,2023-04-27T14:37:00
MNW,Morpheus.Network,1.605606483501677,2023-04-27T14:37:00
ALICE,MyNeighborAlice,1.5618808982650636,2023-04-27T14:37:00
NU,NuCypher,0.10572540283623917,2023-04-27T14:37:00
FX,Function X,0.18130846482690272,2023-04-27T14:37:00
SPELL,Spell Token,0.0006862531535841597,2023-04-27T14:37:00
